"oid","courseDescription","courseNumber","defaultIndicator","linkedCourseNumbers","needApprovalIndicator","requiredIndicator","sequenceNumber","gradeLevel","academicTrackSelectionOid"
"ACR000002xkUMB","Algebra II","MTH202","false","","false","false","60","13","ATS000002xkUM1"
"ACR000002xkUME","Precalculus","MTH302","false","","false","false","85","13","ATS000002xkUM1"
"ACR000002xkUMG","Advanced Math","MTH304","false","","false","false","80","13","ATS000002xkUM1"
"ACR000002xkUMI","AP Calculus AB","MTH402","false","","false","false","100","13","ATS000002xkUM1"
"ACR000002xkUMK","AP Statistics","MTH406","false","","false","false","200","13","ATS000002xkUM1"
"ACR000002xkUMN","Algebra I","MTH101","false","","false","false","10","13","ATS000002xkUM1"
"ACR000002xkUMP","Algebra I","MTH102","false","","false","false","20","13","ATS000002xkUM1"
"ACR000002xkUMR","Geometry","MTH103","false","","false","false","30","13","ATS000002xkUM1"
"ACR000002xkUMT","Algebra II","MTH201","false","","false","false","50","13","ATS000002xkUM1"
"ACR000002xkUMV","AP Calculus AB","MTH401","false","","false","false","90","13","ATS000002xkUM1"
"ACR000002xkUMX","Computer Science Discoveries","MTH409","false","","false","false","210","13","ATS000002xkUM1"
"ACR000002xkUMZ","Computer Science Discoveries","MTH410","false","","false","false","220","13","ATS000002xkUM1"
"ACR000002xkUO7","Astronomy","SCI405","false","","false","false","130","13","ATS000002xkUO5"
"ACR000002xkUO9","Forensics","SCI408","false","","false","false","140","13","ATS000002xkUO5"
"ACR000002xkUOB","Chemistry","SCI201","false","","false","false","30","13","ATS000002xkUO5"
"ACR000002xkUOD","Chemistry","SCI202","false","","false","false","40","13","ATS000002xkUO5"
"ACR000002xkUOF","Physics","SCI301","false","","false","false","50","13","ATS000002xkUO5"
"ACR000002xkUOH","Physics","SCI302","false","","false","false","60","13","ATS000002xkUO5"
"ACR000002xkUOJ","Ecology","SCI303","false","","false","false","70","13","ATS000002xkUO5"
"ACR000002xkUOL","Ecology","SCI304","false","","false","false","80","13","ATS000002xkUO5"
"ACR000002xkUON","Advanced Chemistry: Atoms","SCI401","false","","false","false","110","13","ATS000002xkUO5"
"ACR000002xkUOP","Advanced Chemistry: Reactions","SCI402","false","","false","false","120","13","ATS000002xkUO5"
"ACR000002xkUOV","Agricultural Science: Fall Harvest","SCI309","false","","false","false","170","13","ATS000002xkUO5"
"ACR000002xkUOX","Agricultural Science: Spring Seedlings","SCI310","false","","false","false","180","13","ATS000002xkUO5"
"ACR000002xkURa","Spanish IV","SPA303","false","","false","false","170","13","ATS000002xkURI"
"ACR000002xkURc","French III","FRE301","false","","false","false","50","13","ATS000002xkURI"
"ACR000002xkURe","Spanish IV","SPA304","false","","false","false","180","13","ATS000002xkURI"
"ACR000002xkURg","Spanish I","SPA101","false","","false","false","110","13","ATS000002xkURI"
"ACR000002xkURi","French III","FRE302","false","","false","false","60","13","ATS000002xkURI"
"ACR000002xkURk","Spanish I","SPA102","false","","false","false","120","13","ATS000002xkURI"
"ACR000002xkURK","Spanish II","SPA201","false","","false","false","130","13","ATS000002xkURI"
"ACR000002xkURm","Spanish V","SPA401","false","","false","false","190","13","ATS000002xkURI"
"ACR000002xkURM","French I","FRE101","false","","false","false","10","13","ATS000002xkURI"
"ACR000002xkURo","French IV","FRE303","false","","false","false","70","13","ATS000002xkURI"
"ACR000002xkURO","Spanish II","SPA202","false","","false","false","140","13","ATS000002xkURI"
"ACR000002xkURq","Spanish V","SPA402","false","","false","false","200","13","ATS000002xkURI"
"ACR000002xkURQ","French I","FRE102","false","","false","false","20","13","ATS000002xkURI"
"ACR000002xkURs","French IV","FRE305","false","","false","false","80","13","ATS000002xkURI"
"ACR000002xkURS","Spanish III","SPA301","false","","false","false","150","13","ATS000002xkURI"
"ACR000002xkURu","French V","FRE401","false","","false","false","90","13","ATS000002xkURI"
"ACR000002xkURU","French II","FRE201","false","","false","false","30","13","ATS000002xkURI"
"ACR000002xkURw","French V","FRE402","false","","false","false","100","13","ATS000002xkURI"
"ACR000002xkURW","Spanish III","SPA302","false","","false","false","160","13","ATS000002xkURI"
"ACR000002xkURY","French II","FRE202","false","","false","false","40","13","ATS000002xkURI"
"ACR000002xkUU0","General Dance","DAN101","false","","false","false","10","13","ATS000002xkUTy"
"ACR000002xkUU2","General Dance","DAN102","false","","false","false","20","13","ATS000002xkUTy"
"ACR000002xkUU4","Acting Foundations","THA101","false","","false","false","50","13","ATS000002xkUTy"
"ACR000002xkUU6","Acting Foundations","THA102","false","","false","false","60","13","ATS000002xkUTy"
"ACR000002xkUU8","Art History: 20th Century","VA203","false","","false","false","70","13","ATS000002xkUTy"
"ACR000002xkUUA","Art History: Renaissance","VA204","false","","false","false","80","13","ATS000002xkUTy"
"ACR000002xkUUC","Drawing & Painting","VA340","false","","false","false","110","13","ATS000002xkUTy"
"ACR000002xkUUE","Hybrid Genres","CRW316","false","","false","false","140","13","ATS000002xkUTy"
"ACR000002xkUUG","Writing the Fantastic","CRW325","false","","false","false","150","13","ATS000002xkUTy"
"ACR000002xkUUI","Experiments in Poetry: Laws and Wildness","CRW351","false","","false","false","160","13","ATS000002xkUTy"
"ACR000002xkUUK","The Writing of Non-Fiction","CRW307","false","","false","false","170","13","ATS000002xkUTy"
"ACR000002xkUUM","Great Directors","MPA316","false","","false","false","180","13","ATS000002xkUTy"
"ACR000002xkUUO","Story","MPA101","false","","false","false","190","13","ATS000002xkUTy"
"ACR000002xkUYa","Theory A","MUS101","false","","false","false","270","13","ATS000002xkUYA"
"ACR000002xkUYC","Composition Class","MUS214","false","","false","false","130","13","ATS000002xkUYA"
"ACR000002xkUYE","Class Piano","MUS203","false","","false","false","100","13","ATS000002xkUYA"
"ACR000002xkUYG","Composition Class","MUS213","false","","false","false","120","13","ATS000002xkUYA"
"ACR000002xkUYi","Class Guitar","MUS211","false","","false","false","80","13","ATS000002xkUYA"
"ACR000002xkUYI","Theory C","MUS215","false","","false","false","300","13","ATS000002xkUYA"
"ACR000002xkUYk","Class Guitar","MUS212","false","","false","false","90","13","ATS000002xkUYA"
"ACR000002xkUYK","Theory D","MUS309","false","","false","false","320","13","ATS000002xkUYA"
"ACR000002xkUYm","Jazz Ensemble","MUS059","false","","false","false","170","13","ATS000002xkUYA"
"ACR000002xkUYM","Private Lesson: Piano (30 minute)","MUS074","false","","false","false","250","13","ATS000002xkUYA"
"ACR000002xkUYo","Jazz Ensemble","MUS060","false","","false","false","180","13","ATS000002xkUYA"
"ACR000002xkUYO","Theory B","MUS104","false","","false","false","290","13","ATS000002xkUYA"
"ACR000002xkUYQ","Theory E","MUS413","false","","false","false","340","13","ATS000002xkUYA"
"ACR000002xkUYs","Jazz Improvisation I","MUS307","false","","false","false","190","13","ATS000002xkUYA"
"ACR000002xkUYu","Jazz Improvisation I","MUS308","false","","false","false","200","13","ATS000002xkUYA"
"ACR000002xkUYw","Jazz History","MUS210","false","","false","false","220","13","ATS000002xkUYA"
"ACR000002xkUYW","Class Piano","MUS204","false","","false","false","110","13","ATS000002xkUYA"
"ACR000002xkUYy","Theory B","MUS103","false","","false","false","280","13","ATS000002xkUYA"
"ACR000002xkUZ0","Theory C","MUS216","false","","false","false","310","13","ATS000002xkUYA"
"ACR000002xkUZ2","Theory D","MUS310","false","","false","false","330","13","ATS000002xkUYA"
"ACR000002xkUZ4","Theory E","MUS414","false","","false","false","350","13","ATS000002xkUYA"
"ACR000002xkUZ6","Conducting","MUS407","false","","false","false","140","13","ATS000002xkUYA"
"ACR000002xkUZ8","Conducting","MUS408","false","","false","false","150","13","ATS000002xkUYA"
"ACR000002xkUZA","Beginning Organ Class","MUS205","false","","false","false","10","13","ATS000002xkUYA"
"ACR000002xkUZC","Beginning Organ Class","MUS206","false","","false","false","20","13","ATS000002xkUYA"
"ACR000002xkUZE","Jazz History","MUS209","false","","false","false","210","13","ATS000002xkUYA"
"ACR000002xkUZG","Music History","MUS316","false","","false","false","230","13","ATS000002xkUYA"
"ACR000002xkUZI","Music History","MUS315","false","","false","false","240","13","ATS000002xkUYA"
"ACR000002pKImE","Singer-Songwriter Seminar","MUS071","false","","false","true","110","10","ATS000002pKImD"
"ACR000002pKImF","Singer-Songwriter Seminar","MUS072","false","","false","true","120","10","ATS000002pKImD"
"ACR000002pKImG","Music Theory (Sing-Song)","MUS219","false","","false","true","130","10","ATS000002pKImD"
"ACR000002pKImN","Choir","MUS055","false","","false","true","70","10","ATS000002pKImD"
"ACR000002pKImO","Choir","MUS056","false","","false","true","80","10","ATS000002pKImD"
"ACR000002pKImP","Private Lesson/Studio: Singer-Songwriter","MUS047","false","","false","true","90","10","ATS000002pKImD"
"ACR000002pKImQ","Private Lesson/Studio: Singer-Songwriter","MUS048","false","","false","true","100","10","ATS000002pKImD"
"ACR000002uGaqL","Private Lesson: Guitar (30 minute)","MUS075","false","","false","false","140","10","ATS000002pKImD"
"ACR000002uGaqN","Private Lesson: Piano (30 minute)","MUS074","false","","false","false","150","10","ATS000002pKImD"
"ACR000002uGaqP","Private Lesson: Voice (30 minute)","MUS076","false","","false","false","160","10","ATS000002pKImD"
"ACR000002uGaqR","Class Piano","MUS203","false","","false","false","170","10","ATS000002pKImD"
"ACR000002uGaqT","Class Piano","MUS204","false","","false","false","180","10","ATS000002pKImD"
"ACR000002uGaqV","Class Guitar","MUS212","false","","false","false","190","10","ATS000002pKImD"
